url	Project	Assembly	Type	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment	name	color	altColor
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5ad60802-2d67-418d-a150-463f2b1670c4/4DNFIMYPDYX2.bw	4DN	GRCh38	insulation score-diamond	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFIMYPDYX2	DNES65I3RQG	insulation score-diamond for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e4364746-3357-49ca-9b63-15a6180b1b41/4DNFIP25I9ZK.bw	4DN	GRCh38	compartments	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFIP25I9ZK	DNES65I3RQG	compartments for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6ed9f390-fcd5-44dc-b20e-4b89c6b5a2fb/4DNFIWY2N4C7.bed.gz	4DN	GRCh38	boundaries	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFIWY2N4C7	DNES2253IBO	boundaries for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/95bf5009-3dac-4b5e-9ced-b0591b62e104/4DNFIAWTI827.bw	4DN	GRCh38	insulation score-diamond	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFIAWTI827	DNES2253IBO	insulation score-diamond for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2ff6d10f-8f18-430f-abce-1ad9de978645/4DNFIBVH6WPR.bw	4DN	GRCh38	compartments	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFIBVH6WPR	DNES2253IBO	compartments for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/44b6779b-212a-4d6c-bb7b-16b121309872/4DNFICEHILOK.bed.gz	4DN	GRCh38	boundaries	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFICEHILOK	DNESFSCP5L8	boundaries for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0df20259-4e80-45ef-b04b-35ec4a76f6c7/4DNFIV3QB83Q.bw	4DN	GRCh38	insulation score-diamond	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFIV3QB83Q	DNESFSCP5L8	insulation score-diamond for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0d2071df-c1af-4c1d-a5c4-ff3b4f4d37c6/4DNFIK34GR2J.bw	4DN	GRCh38	compartments	H1-hESC (Tier 1)	Arima - A1, A2	merged replicates	Hi-C on H1 cells		Sheng Zhong, UCSD	Calandrelli R et al. (2022) doi:10.1101/2021.06.10.447969	4DNFIK34GR2J	DNESFSCP5L8	compartments for H1-hESC (Tier 1) in situ Hi-C Arima - A1, A2	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/755440ba-8ac6-47c9-88cf-e81b78f07ee5/4DNFIUSZST4L.bed.gz	4DN	GRCh38	boundaries	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIUSZST4L	DNESIQLICOJ	boundaries for olfactory receptor cell in situ Hi-C MseI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/50a1cbc6-86b6-4cf0-a1b3-236ade2ebf4c/4DNFI3354FO6.bw	4DN	GRCh38	insulation score-diamond	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFI3354FO6	DNESIQLICOJ	insulation score-diamond for olfactory receptor cell in situ Hi-C MseI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d025ea31-51f9-45a2-bc7c-b8aeb0e8acab/4DNFIQL726IZ.bw	4DN	GRCh38	compartments	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIQL726IZ	DNESIQLICOJ	compartments for olfactory receptor cell in situ Hi-C MseI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fbab74ba-1bbe-4492-80d0-bc028f8e21f4/4DNFILD3Y7A8.bw	4DN	GRCh38	compartments	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFILD3Y7A8	DNESPP6Q1WL	compartments for olfactory receptor cell in situ Hi-C MseI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/91c3010b-c924-47d6-976c-6f94768ad6a8/4DNFIZNUUO1N.bed.gz	4DN	GRCh38	boundaries	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIZNUUO1N	DNESPP6Q1WL	boundaries for olfactory receptor cell in situ Hi-C MseI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ba943026-6438-4b1c-926c-1cc3349f6ece/4DNFILFV5Y8N.bw	4DN	GRCh38	insulation score-diamond	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFILFV5Y8N	DNESPP6Q1WL	insulation score-diamond for olfactory receptor cell in situ Hi-C MseI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/89fd90d6-3a9b-4aaa-a59e-096174df8741/4DNFIM81CQSA.bw	4DN	GRCh38	compartments	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIM81CQSA	DNESQ9ZWU97	compartments for olfactory receptor cell in situ Hi-C MseI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/52581a54-cffa-4527-9cce-658e45ee6951/4DNFIQPS625S.bed.gz	4DN	GRCh38	boundaries	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIQPS625S	DNESQ9ZWU97	boundaries for olfactory receptor cell in situ Hi-C MseI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5348afc9-4ef9-45b0-b9e3-9d99e9def5c2/4DNFIPFYB4SS.bw	4DN	GRCh38	insulation score-diamond	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIPFYB4SS	DNESQ9ZWU97	insulation score-diamond for olfactory receptor cell in situ Hi-C MseI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/80236a8c-c6db-4d45-8fcc-beded0214cd1/4DNFI29ICQ36.bw	4DN	GRCh38	compartments	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFI29ICQ36	DNESZJM7OXF	compartments for olfactory receptor cell in situ Hi-C MseI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fbde2766-1aa3-4ab0-ba3b-c7635cd5b5b0/4DNFIUGDUDFK.bed.gz	4DN	GRCh38	boundaries	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIUGDUDFK	DNESZJM7OXF	boundaries for olfactory receptor cell in situ Hi-C MseI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2069edd8-8138-440b-82c0-48832f496bdd/4DNFIXDIW4LZ.bw	4DN	GRCh38	insulation score-diamond	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIXDIW4LZ	DNESZJM7OXF	insulation score-diamond for olfactory receptor cell in situ Hi-C MseI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d4a1a7cc-4002-4a3c-bb2b-12f9244668cf/4DNFIZ81FFFH.bw	4DN	GRCh38	compartments	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIZ81FFFH	DNESOK2M9XC	compartments for olfactory receptor cell in situ Hi-C MseI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8d8b2e46-a1af-457a-b375-13489dd9d2d0/4DNFI5JPBVYQ.bed.gz	4DN	GRCh38	boundaries	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFI5JPBVYQ	DNESOK2M9XC	boundaries for olfactory receptor cell in situ Hi-C MseI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/45e417cf-1cd3-4d38-8ed7-d2720fee9004/4DNFIZYLZKHT.bw	4DN	GRCh38	insulation score-diamond	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIZYLZKHT	DNESOK2M9XC	insulation score-diamond for olfactory receptor cell in situ Hi-C MseI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a641d708-fa85-4334-9624-a8b6bc618b38/4DNFIWVJFAR9.bw	4DN	GRCh38	compartments	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIWVJFAR9	DNESKRDKZ3P	compartments for olfactory receptor cell in situ Hi-C MseI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6f9d21f8-79ef-4ded-975d-193331322330/4DNFIYYZ2JMR.bed.gz	4DN	GRCh38	boundaries	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIYYZ2JMR	DNESKRDKZ3P	boundaries for olfactory receptor cell in situ Hi-C MseI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/de3b7c30-b721-492a-a973-1a6c29fe74dd/4DNFIZB4S9XU.bw	4DN	GRCh38	insulation score-diamond	olfactory receptor cell	MseI	unreplicated	Hi-C on human OSNs		Stavros Lomvardas, COLUMBIA	Zazhytska M et al. (2022) PMID:35180380	4DNFIZB4S9XU	DNESKRDKZ3P	insulation score-diamond for olfactory receptor cell in situ Hi-C MseI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6f3b9165-5cf7-4e53-99f9-1564e370b236/4DNFIHCLXNCE.bed.gz	4DN	GRCh38	boundaries	H1-hESC	HindIII	unreplicated	Hi-C on H1 cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIHCLXNCE	DNESYTUBW2E	boundaries for H1-hESC in situ Hi-C HindIII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9a5675c3-87ec-49e8-84dc-d4e3c1019531/4DNFICF85GXM.bw	4DN	GRCh38	insulation score-diamond	H1-hESC	HindIII	unreplicated	Hi-C on H1 cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFICF85GXM	DNESYTUBW2E	insulation score-diamond for H1-hESC in situ Hi-C HindIII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5e8bf5af-53dc-4a51-a348-4f8d133cd3a8/4DNFI4F5GUV1.bw	4DN	GRCh38	compartments	H1-hESC	HindIII	unreplicated	Hi-C on H1 cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFI4F5GUV1	DNESYTUBW2E	compartments for H1-hESC in situ Hi-C HindIII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9e432715-d8e8-4723-8c17-ec914fddb8bf/4DNFIYJNRQ2W.bed.gz	4DN	GRCh38	boundaries	HFF-hTERT	DpnII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIYJNRQ2W	DNESU36SE4V	boundaries for HFF-hTERT in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/98496a5a-2e57-44af-ad6d-6b6d00876ef7/4DNFIY246QS3.bw	4DN	GRCh38	insulation score-diamond	HFF-hTERT	DpnII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIY246QS3	DNESU36SE4V	insulation score-diamond for HFF-hTERT in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3cb25d25-2419-4ff9-9e06-78288c14e3d8/4DNFIY9TDVRS.bw	4DN	GRCh38	compartments	HFF-hTERT	DpnII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIY9TDVRS	DNESU36SE4V	compartments for HFF-hTERT in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/034fa0de-6169-4af1-b659-3abea98a52c8/4DNFISY2TB8O.bed.gz	4DN	GRCh38	boundaries	HFF-hTERT	DdeI	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFISY2TB8O	DNESQSPD7TW	boundaries for HFF-hTERT in situ Hi-C DdeI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0a3d6063-6d54-4385-9ee0-dd0040f99335/4DNFITPDN8ZH.bw	4DN	GRCh38	insulation score-diamond	HFF-hTERT	DdeI	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFITPDN8ZH	DNESQSPD7TW	insulation score-diamond for HFF-hTERT in situ Hi-C DdeI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3c26152a-3f85-4e92-bf14-8557b63ca9b4/4DNFIPA6ES9F.bw	4DN	GRCh38	compartments	HFF-hTERT	DdeI	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIPA6ES9F	DNESQSPD7TW	compartments for HFF-hTERT in situ Hi-C DdeI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f7a0cdb0-eb93-43e1-89fd-6c6ea572e048/4DNFI5H7FCTE.bed.gz	4DN	GRCh38	boundaries	HFF-hTERT	HindIII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFI5H7FCTE	DNESI12RYYJ	boundaries for HFF-hTERT in situ Hi-C HindIII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c04b30a6-56c0-46bb-90f9-9c77e9a0aa3a/4DNFIX6FU6G3.bw	4DN	GRCh38	insulation score-diamond	HFF-hTERT	HindIII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIX6FU6G3	DNESI12RYYJ	insulation score-diamond for HFF-hTERT in situ Hi-C HindIII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9b36918e-9542-4e9b-a0f5-59eefa792f14/4DNFISXGN8GC.bw	4DN	GRCh38	compartments	HFF-hTERT	HindIII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFISXGN8GC	DNESI12RYYJ	compartments for HFF-hTERT in situ Hi-C HindIII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/29445f58-5e0c-4849-8b2f-b8ecc13769d1/4DNFI9SJR4A4.bed.gz	4DN	GRCh38	boundaries	HFF-hTERT	DpnII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFI9SJR4A4	DNESNIUM3LC	boundaries for HFF-hTERT in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5c0030e4-1ec3-406b-b653-cf3cab62b9ba/4DNFICZQQTQQ.bw	4DN	GRCh38	insulation score-diamond	HFF-hTERT	DpnII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFICZQQTQQ	DNESNIUM3LC	insulation score-diamond for HFF-hTERT in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/04ed6925-1198-4a17-9024-c5495b445834/4DNFIQRWQNBK.bw	4DN	GRCh38	compartments	HFF-hTERT	DpnII	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIQRWQNBK	DNESNIUM3LC	compartments for HFF-hTERT in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0fab0e40-32fc-4a75-8cf1-fc86335ed21c/4DNFILD4UCWN.bed.gz	4DN	GRCh38	boundaries	HFF-hTERT	DdeI	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFILD4UCWN	DNESD2QXAG5	boundaries for HFF-hTERT in situ Hi-C DdeI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d7e4c3db-befc-472b-b019-3e9381c117ee/4DNFIUIWDT2S.bw	4DN	GRCh38	insulation score-diamond	HFF-hTERT	DdeI	unreplicated	Hi-C on HFF cells - protocol variations		Job Dekker, UMMS	Akgol Oksuz B et al. (2021) PMID:34480151	4DNFIUIWDT2S	DNESD2QXAG5	insulation score-diamond for HFF-hTERT in situ Hi-C DdeI	rgb(3,127,252)	rgb(11,177,250)
